id_registro,fecha,anio,mes,trimestre,region,canal,categoria,producto,unidades_vendidas,precio_unitario,descuento_pct,venta_bruta,venta_neta,meta_unidades,cumplimiento_meta
782,2024-06-19,2024,6,Q2,Costa,Supermercados,Nuggets,Nuggets Res 400g,112,5.62,0.0,629.44,629.44,129,0
776,2024-06-19,2024,6,Q2,Sierra,Supermercados,Nuggets,Nuggets Res 400g,109,5.62,0.0,612.58,612.58,129,0
809,2024-06-20,2024,6,Q2,Costa,Food Service,Tocino,Tocino Laminado 200g,109,2.7,0.05,294.3,279.58,97,1
791,2024-06-20,2024,6,Q2,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,59,3.07,0.0,181.13,181.13,56,1
785,2024-06-20,2024,6,Q2,Costa,Supermercados,Jamones,Jamón Pollo 400g,136,3.95,0.1,537.2,483.48,129,1
806,2024-06-21,2024,6,Q2,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,78,5.3,0.0,413.4,413.4,81,0
792,2024-06-22,2024,6,Q2,Sierra,Food Service,Tocino,Tocino Ahumado 250g,99,3.07,0.0,303.93,303.93,97,1
808,2024-06-24,2024,6,Q2,Costa,Supermercados,Mortadelas,Mortadela Bologna 500g,123,3.74,0.05,460.02,437.02,129,0
795,2024-06-25,2024,6,Q2,Sierra,Autoservicios,Mortadelas,Mortadela Light 400g,50,3.33,0.05,166.5,158.17,56,0
796,2024-06-25,2024,6,Q2,Sierra,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,89,4.68,0.0,416.52,416.52,81,1
794,2024-06-26,2024,6,Q2,Costa,Food Service,Nuggets,Nuggets Res 400g,84,5.62,0.0,472.08,472.08,97,0
781,2024-06-26,2024,6,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,82,1.92,0.0,157.44,157.44,81,1
805,2024-06-26,2024,6,Q2,Sierra,Food Service,Salchichas,Salchicha Vienesa 500g,92,3.38,0.0,310.96,310.96,97,0
778,2024-06-27,2024,6,Q2,Costa,Supermercados,Jamones,Jamón Pollo 400g,126,3.95,0.0,497.7,497.7,129,0
766,2024-06-27,2024,6,Q2,Costa,Supermercados,Salchichas,Salchicha Cocktail 250g,120,1.92,0.05,230.4,218.88,129,0
777,2024-06-27,2024,6,Q2,Costa,Autoservicios,Mortadelas,Mortadela Light 400g,52,3.33,0.05,173.16,164.5,56,0
770,2024-06-28,2024,6,Q2,Sierra,Canal Tradicional,Tocino,Tocino Ahumado 250g,95,3.07,0.05,291.65,277.07,81,1
814,2024-07-01,2024,7,Q3,Costa,Autoservicios,Chorizos,Longaniza 500g,62,4.06,0.0,251.72,251.72,61,1
840,2024-07-01,2024,7,Q3,Costa,Autoservicios,Nuggets,Nuggets Pollo 500g,59,5.3,0.0,312.7,312.7,61,0
812,2024-07-02,2024,7,Q3,Sierra,Canal Tradicional,Jamones,Jamón Pollo 400g,83,3.95,0.0,327.85,327.85,87,0
832,2024-07-02,2024,7,Q3,Sierra,Supermercados,Chorizos,Chorizo Ahumado 400g,127,4.37,0.1,554.99,499.49,139,0
833,2024-07-04,2024,7,Q3,Sierra,Canal Tradicional,Nuggets,Nuggets Pollo 500g,78,5.3,0.0,413.4,413.4,87,0
855,2024-07-05,2024,7,Q3,Costa,Autoservicios,Salchichas,Salchicha Vienesa 500g,69,3.38,0.0,233.22,233.22,61,1
836,2024-07-06,2024,7,Q3,Sierra,Supermercados,Chorizos,Longaniza 500g,143,4.06,0.0,580.58,580.58,139,1
835,2024-07-06,2024,7,Q3,Costa,Supermercados,Mortadelas,Mortadela Light 400g,139,3.33,0.1,462.87,416.58,139,1
842,2024-07-06,2024,7,Q3,Costa,Food Service,Salchichas,Salchicha Frankfurter 400g,112,3.02,0.0,338.24,338.24,104,1
834,2024-07-07,2024,7,Q3,Sierra,Canal Tradicional,Nuggets,Nuggets Pollo 500g,80,5.3,0.0,424.0,424.0,87,0
816,2024-07-07,2024,7,Q3,Sierra,Canal Tradicional,Mortadelas,Mortadela Especial 300g,74,2.86,0.0,211.64,211.64,87,0
841,2024-07-10,2024,7,Q3,Costa,Canal Tradicional,Nuggets,Nuggets Res 400g,87,5.62,0.05,488.94,464.49,87,1
848,2024-07-11,2024,7,Q3,Sierra,Supermercados,Jamones,Jamón Pollo 400g,174,3.95,0.05,687.3,652.93,139,1
849,2024-07-11,2024,7,Q3,Costa,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,81,4.68,0.0,379.08,379.08,87,0
822,2024-07-12,2024,7,Q3,Galápagos,Autoservicios,Jamones,Jamón Ahumado 300g,69,3.64,0.0,251.16,251.16,61,1
819,2024-07-13,2024,7,Q3,Sierra,Supermercados,Tocino,Tocino Laminado 200g,141,2.7,0.05,380.7,361.66,139,1
823,2024-07-13,2024,7,Q3,Sierra,Supermercados,Mortadelas,Mortadela Bologna 500g,172,3.74,0.0,643.28,643.28,139,1
839,2024-07-13,2024,7,Q3,Costa,Supermercados,Jamones,Jamón Pollo 400g,153,3.95,0.0,604.35,604.35,139,1
853,2024-07-13,2024,7,Q3,Costa,Autoservicios,Nuggets,Nuggets Pollo 500g,57,5.3,0.0,302.1,302.1,61,0
837,2024-07-13,2024,7,Q3,Sierra,Supermercados,Nuggets,Nuggets Res 400g,161,5.62,0.0,904.82,904.82,139,1
844,2024-07-14,2024,7,Q3,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,90,2.7,0.0,243.0,243.0,87,1
851,2024-07-15,2024,7,Q3,Costa,Food Service,Mortadelas,Mortadela Light 400g,98,3.33,0.0,326.34,326.34,104,0
847,2024-07-15,2024,7,Q3,Sierra,Autoservicios,Salchichas,Salchicha Frankfurter 400g,63,3.02,0.05,190.26,180.75,61,1
830,2024-07-16,2024,7,Q3,Sierra,Canal Tradicional,Chorizos,Longaniza 500g,85,4.06,0.1,345.1,310.59,87,0
824,2024-07-16,2024,7,Q3,Sierra,Autoservicios,Salchichas,Salchicha Cocktail 250g,59,1.92,0.1,113.28,101.95,61,0
846,2024-07-17,2024,7,Q3,Sierra,Supermercados,Mortadelas,Mortadela Especial 300g,146,2.86,0.0,417.56,417.56,139,1
817,2024-07-17,2024,7,Q3,Sierra,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,89,3.02,0.0,268.78,268.78,87,1
820,2024-07-19,2024,7,Q3,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,67,2.86,0.05,191.62,182.04,61,1
845,2024-07-21,2024,7,Q3,Costa,Food Service,Tocino,Tocino Ahumado 250g,106,3.07,0.0,325.42,325.42,104,1
850,2024-07-21,2024,7,Q3,Costa,Supermercados,Mortadelas,Mortadela Light 400g,132,3.33,0.0,439.56,439.56,139,0
828,2024-07-22,2024,7,Q3,Sierra,Supermercados,Salchichas,Salchicha Vienesa 500g,132,3.38,0.1,446.16,401.54,139,0
852,2024-07-22,2024,7,Q3,Costa,Supermercados,Salchichas,Salchicha Vienesa 500g,132,3.38,0.05,446.16,423.85,139,0
826,2024-07-24,2024,7,Q3,Sierra,Food Service,Chorizos,Longaniza 500g,120,4.06,0.0,487.2,487.2,104,1
825,2024-07-24,2024,7,Q3,Costa,Supermercados,Tocino,Tocino Laminado 200g,133,2.7,0.0,359.1,359.1,139,0
843,2024-07-24,2024,7,Q3,Costa,Autoservicios,Chorizos,Longaniza 500g,54,4.06,0.0,219.24,219.24,61,0
854,2024-07-25,2024,7,Q3,Costa,Supermercados,Chorizos,Longaniza 500g,156,4.06,0.0,633.36,633.36,139,1
813,2024-07-25,2024,7,Q3,Costa,Autoservicios,Jamones,Jamón Familiar 500g,70,4.26,0.1,298.2,268.38,61,1
831,2024-07-25,2024,7,Q3,Costa,Autoservicios,Tocino,Tocino Laminado 200g,53,2.7,0.0,143.1,143.1,61,0
821,2024-07-26,2024,7,Q3,Oriente,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,82,3.74,0.0,306.68,306.68,87,0
818,2024-07-26,2024,7,Q3,Costa,Supermercados,Mortadelas,Mortadela Especial 300g,152,2.86,0.1,434.72,391.25,139,1
811,2024-07-26,2024,7,Q3,Costa,Autoservicios,Tocino,Tocino Laminado 200g,60,2.7,0.0,162.0,162.0,61,0
838,2024-07-27,2024,7,Q3,Costa,Supermercados,Jamones,Jamón Pollo 400g,125,3.95,0.05,493.75,469.06,139,0
827,2024-07-27,2024,7,Q3,Costa,Supermercados,Jamones,Jamón Familiar 500g,162,4.26,0.05,690.12,655.61,139,1
815,2024-07-27,2024,7,Q3,Sierra,Supermercados,Salchichas,Salchicha Cocktail 250g,154,1.92,0.0,295.68,295.68,139,1
829,2024-07-28,2024,7,Q3,Oriente,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,83,1.92,0.1,159.36,143.42,87,0
887,2024-08-01,2024,8,Q3,Galápagos,Autoservicios,Mortadelas,Mortadela Especial 300g,66,2.86,0.05,188.76,179.32,62,1
857,2024-08-01,2024,8,Q3,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,81,3.95,0.05,319.95,303.95,89,0
877,2024-08-02,2024,8,Q3,Galápagos,Autoservicios,Chorizos,Chorizo Ahumado 400g,59,4.37,0.0,257.83,257.83,62,0
896,2024-08-03,2024,8,Q3,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,94,3.38,0.0,317.72,317.72,89,1
872,2024-08-03,2024,8,Q3,Costa,Supermercados,Chorizos,Longaniza 500g,131,4.06,0.0,531.86,531.86,142,0
871,2024-08-04,2024,8,Q3,Costa,Supermercados,Salchichas,Salchicha Cocktail 250g,140,1.92,0.0,268.8,268.8,142,0
881,2024-08-04,2024,8,Q3,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,111,1.92,0.0,213.12,213.12,89,1
876,2024-08-04,2024,8,Q3,Costa,Food Service,Mortadelas,Mortadela Especial 300g,126,2.86,0.05,360.36,342.34,106,1
889,2024-08-06,2024,8,Q3,Sierra,Canal Tradicional,Tocino,Tocino Laminado 200g,94,2.7,0.0,253.8,253.8,89,1
865,2024-08-07,2024,8,Q3,Costa,Supermercados,Jamones,Jamón Familiar 500g,133,4.26,0.0,566.58,566.58,142,0
878,2024-08-07,2024,8,Q3,Costa,Autoservicios,Salchichas,Salchicha Cocktail 250g,63,1.92,0.05,120.96,114.91,62,1
862,2024-08-09,2024,8,Q3,Sierra,Autoservicios,Chorizos,Chorizo Ahumado 400g,52,4.37,0.0,227.24,227.24,62,0
895,2024-08-10,2024,8,Q3,Costa,Canal Tradicional,Chorizos,Longaniza 500g,101,4.06,0.0,410.06,410.06,89,1
891,2024-08-10,2024,8,Q3,Oriente,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,96,1.92,0.0,184.32,184.32,89,1
869,2024-08-10,2024,8,Q3,Sierra,Supermercados,Jamones,Jamón Familiar 500g,151,4.26,0.0,643.26,643.26,142,1
886,2024-08-11,2024,8,Q3,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,105,3.38,0.0,354.9,354.9,89,1
861,2024-08-16,2024,8,Q3,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,90,2.7,0.1,243.0,218.7,89,1
888,2024-08-16,2024,8,Q3,Sierra,Canal Tradicional,Jamones,Jamón Ahumado 300g,85,3.64,0.1,309.4,278.46,89,0
884,2024-08-16,2024,8,Q3,Sierra,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,98,3.74,0.0,366.52,366.52,89,1
897,2024-08-16,2024,8,Q3,Costa,Food Service,Jamones,Jamón Familiar 500g,105,4.26,0.0,447.3,447.3,106,0
863,2024-08-16,2024,8,Q3,Costa,Supermercados,Tocino,Tocino Ahumado 250g,164,3.07,0.0,503.48,503.48,142,1
870,2024-08-16,2024,8,Q3,Costa,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,107,4.37,0.05,467.59,444.21,89,1
875,2024-08-16,2024,8,Q3,Sierra,Supermercados,Mortadelas,Mortadela Especial 300g,142,2.86,0.0,406.12,406.12,142,1
898,2024-08-17,2024,8,Q3,Costa,Supermercados,Nuggets,Nuggets Res 400g,144,5.62,0.05,809.28,768.82,142,1
892,2024-08-17,2024,8,Q3,Sierra,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,93,4.68,0.05,435.24,413.48,89,1
860,2024-08-19,2024,8,Q3,Sierra,Canal Tradicional,Chorizos,Longaniza 500g,94,4.06,0.05,381.64,362.56,89,1
882,2024-08-19,2024,8,Q3,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,84,3.38,0.05,283.92,269.72,89,0
890,2024-08-20,2024,8,Q3,Sierra,Supermercados,Chorizos,Chorizo Ahumado 400g,158,4.37,0.1,690.46,621.41,142,1
880,2024-08-21,2024,8,Q3,Costa,Food Service,Tocino,Tocino Ahumado 250g,119,3.07,0.0,365.33,365.33,106,1
885,2024-08-21,2024,8,Q3,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,95,5.3,0.0,503.5,503.5,89,1
867,2024-08-21,2024,8,Q3,Sierra,Autoservicios,Jamones,Jamón Ahumado 300g,64,3.64,0.0,232.96,232.96,62,1
899,2024-08-23,2024,8,Q3,Sierra,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,99,3.02,0.0,298.98,298.98,89,1
859,2024-08-23,2024,8,Q3,Sierra,Supermercados,Chorizos,Chorizo Parrillero 500g,134,4.68,0.1,627.12,564.41,142,0
883,2024-08-23,2024,8,Q3,Costa,Autoservicios,Salchichas,Salchicha Vienesa 500g,59,3.38,0.0,199.42,199.42,62,0
868,2024-08-24,2024,8,Q3,Costa,Autoservicios,Tocino,Tocino Laminado 200g,64,2.7,0.0,172.8,172.8,62,1
879,2024-08-24,2024,8,Q3,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,62,2.86,0.0,177.32,177.32,62,1
866,2024-08-24,2024,8,Q3,Costa,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,85,4.68,0.0,397.8,397.8,89,0
856,2024-08-24,2024,8,Q3,Costa,Food Service,Chorizos,Chorizo Ahumado 400g,100,4.37,0.0,437.0,437.0,106,0
893,2024-08-25,2024,8,Q3,Costa,Supermercados,Salchichas,Salchicha Cocktail 250g,157,1.92,0.1,301.44,271.3,142,1
864,2024-08-25,2024,8,Q3,Sierra,Autoservicios,Chorizos,Chorizo Ahumado 400g,73,4.37,0.0,319.01,319.01,62,1
873,2024-08-26,2024,8,Q3,Costa,Canal Tradicional,Mortadelas,Mortadela Especial 300g,76,2.86,0.0,217.36,217.36,89,0
900,2024-08-27,2024,8,Q3,Costa,Food Service,Jamones,Jamón Pollo 400g,98,3.95,0.0,387.1,387.1,106,0
874,2024-08-27,2024,8,Q3,Sierra,Canal Tradicional,Nuggets,Nuggets Pollo 500g,82,5.3,0.0,434.6,434.6,89,0
894,2024-08-27,2024,8,Q3,Sierra,Supermercados,Salchichas,Salchicha Cocktail 250g,159,1.92,0.1,305.28,274.75,142,1
858,2024-08-28,2024,8,Q3,Costa,Canal Tradicional,Mortadelas,Mortadela Especial 300g,93,2.86,0.0,265.98,265.98,89,1
935,2024-09-01,2024,9,Q3,Costa,Supermercados,Salchichas,Salchicha Frankfurter 400g,142,3.02,0.0,428.84,428.84,136,1
943,2024-09-01,2024,9,Q3,Costa,Supermercados,Chorizos,Longaniza 500g,144,4.06,0.1,584.64,526.18,136,1
938,2024-09-02,2024,9,Q3,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,91,5.3,0.0,482.3,482.3,85,1
902,2024-09-02,2024,9,Q3,Sierra,Autoservicios,Salchichas,Salchicha Cocktail 250g,57,1.92,0.0,109.44,109.44,59,0
926,2024-09-03,2024,9,Q3,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,72,1.92,0.0,138.24,138.24,85,0
903,2024-09-04,2024,9,Q3,Sierra,Autoservicios,Salchichas,Salchicha Vienesa 500g,59,3.38,0.1,199.42,179.48,59,1
933,2024-09-04,2024,9,Q3,Costa,Autoservicios,Jamones,Jamón Pollo 400g,50,3.95,0.1,197.5,177.75,59,0
913,2024-09-07,2024,9,Q3,Costa,Food Service,Salchichas,Salchicha Frankfurter 400g,104,3.02,0.1,314.08,282.67,102,1
923,2024-09-08,2024,9,Q3,Costa,Canal Tradicional,Jamones,Jamón Ahumado 300g,86,3.64,0.0,313.04,313.04,85,1
945,2024-09-08,2024,9,Q3,Costa,Supermercados,Mortadelas,Mortadela Especial 300g,161,2.86,0.05,460.46,437.44,136,1
908,2024-09-11,2024,9,Q3,Costa,Supermercados,Tocino,Tocino Laminado 200g,146,2.7,0.1,394.2,354.78,136,1
930,2024-09-11,2024,9,Q3,Costa,Autoservicios,Chorizos,Chorizo Ahumado 400g,59,4.37,0.0,257.83,257.83,59,1
925,2024-09-11,2024,9,Q3,Sierra,Supermercados,Mortadelas,Mortadela Especial 300g,152,2.86,0.0,434.72,434.72,136,1
915,2024-09-12,2024,9,Q3,Sierra,Food Service,Jamones,Jamón Familiar 500g,101,4.26,0.0,430.26,430.26,102,0
910,2024-09-13,2024,9,Q3,Sierra,Supermercados,Jamones,Jamón Pollo 400g,165,3.95,0.0,651.75,651.75,136,1
941,2024-09-13,2024,9,Q3,Costa,Supermercados,Mortadelas,Mortadela Light 400g,118,3.33,0.0,392.94,392.94,136,0
920,2024-09-14,2024,9,Q3,Costa,Autoservicios,Mortadelas,Mortadela Especial 300g,60,2.86,0.1,171.6,154.44,59,1
909,2024-09-14,2024,9,Q3,Sierra,Food Service,Mortadelas,Mortadela Especial 300g,108,2.86,0.05,308.88,293.44,102,1
901,2024-09-14,2024,9,Q3,Costa,Autoservicios,Salchichas,Salchicha Frankfurter 400g,61,3.02,0.0,184.22,184.22,59,1
905,2024-09-14,2024,9,Q3,Costa,Canal Tradicional,Jamones,Jamón Pollo 400g,86,3.95,0.05,339.7,322.71,85,1
911,2024-09-15,2024,9,Q3,Sierra,Food Service,Mortadelas,Mortadela Especial 300g,98,2.86,0.1,280.28,252.25,102,0
927,2024-09-16,2024,9,Q3,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,80,5.3,0.05,424.0,402.8,85,0
907,2024-09-17,2024,9,Q3,Sierra,Food Service,Jamones,Jamón Familiar 500g,88,4.26,0.0,374.88,374.88,102,0
922,2024-09-17,2024,9,Q3,Oriente,Canal Tradicional,Nuggets,Nuggets Res 400g,76,5.62,0.0,427.12,427.12,85,0
914,2024-09-17,2024,9,Q3,Oriente,Supermercados,Nuggets,Nuggets Res 400g,157,5.62,0.1,882.34,794.11,136,1
912,2024-09-17,2024,9,Q3,Oriente,Supermercados,Salchichas,Salchicha Frankfurter 400g,139,3.02,0.0,419.78,419.78,136,1
942,2024-09-18,2024,9,Q3,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,64,2.86,0.1,183.04,164.74,59,1
929,2024-09-19,2024,9,Q3,Sierra,Supermercados,Mortadelas,Mortadela Especial 300g,157,2.86,0.0,449.02,449.02,136,1
919,2024-09-19,2024,9,Q3,Oriente,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,81,3.74,0.05,302.94,287.79,85,0
924,2024-09-19,2024,9,Q3,Costa,Autoservicios,Chorizos,Chorizo Ahumado 400g,55,4.37,0.05,240.35,228.33,59,0
931,2024-09-20,2024,9,Q3,Costa,Autoservicios,Mortadelas,Mortadela Bologna 500g,56,3.74,0.1,209.44,188.5,59,0
921,2024-09-20,2024,9,Q3,Costa,Food Service,Jamones,Jamón Pollo 400g,113,3.95,0.05,446.35,424.03,102,1
939,2024-09-21,2024,9,Q3,Costa,Autoservicios,Tocino,Tocino Laminado 200g,60,2.7,0.0,162.0,162.0,59,1
904,2024-09-22,2024,9,Q3,Costa,Supermercados,Chorizos,Chorizo Parrillero 500g,153,4.68,0.0,716.04,716.04,136,1
937,2024-09-22,2024,9,Q3,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,76,5.3,0.05,402.8,382.66,85,0
940,2024-09-22,2024,9,Q3,Oriente,Supermercados,Nuggets,Nuggets Res 400g,128,5.62,0.05,719.36,683.39,136,0
906,2024-09-23,2024,9,Q3,Sierra,Autoservicios,Tocino,Tocino Laminado 200g,59,2.7,0.05,159.3,151.34,59,1
928,2024-09-24,2024,9,Q3,Sierra,Canal Tradicional,Nuggets,Nuggets Pollo 500g,88,5.3,0.0,466.4,466.4,85,1
917,2024-09-24,2024,9,Q3,Costa,Canal Tradicional,Tocino,Tocino Ahumado 250g,90,3.07,0.05,276.3,262.49,85,1
944,2024-09-24,2024,9,Q3,Costa,Food Service,Mortadelas,Mortadela Especial 300g,101,2.86,0.0,288.86,288.86,102,0
936,2024-09-25,2024,9,Q3,Costa,Autoservicios,Jamones,Jamón Familiar 500g,56,4.26,0.0,238.56,238.56,59,0
916,2024-09-26,2024,9,Q3,Costa,Supermercados,Tocino,Tocino Ahumado 250g,139,3.07,0.0,426.73,426.73,136,1
932,2024-09-27,2024,9,Q3,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,70,3.07,0.0,214.9,214.9,59,1
918,2024-09-27,2024,9,Q3,Costa,Canal Tradicional,Chorizos,Longaniza 500g,86,4.06,0.05,349.16,331.7,85,1
934,2024-09-27,2024,9,Q3,Sierra,Supermercados,Tocino,Tocino Ahumado 250g,106,3.07,0.1,325.42,292.88,136,0
979,2024-10-01,2024,10,Q4,Oriente,Food Service,Salchichas,Salchicha Cocktail 250g,81,1.92,0.05,155.52,147.74,97,0
973,2024-10-03,2024,10,Q4,Sierra,Food Service,Jamones,Jamón Pollo 400g,105,3.95,0.05,414.75,394.01,97,1
984,2024-10-03,2024,10,Q4,Costa,Food Service,Nuggets,Nuggets Res 400g,96,5.62,0.0,539.52,539.52,97,0
981,2024-10-03,2024,10,Q4,Costa,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,87,4.37,0.0,380.19,380.19,81,1
956,2024-10-04,2024,10,Q4,Oriente,Food Service,Mortadelas,Mortadela Bologna 500g,108,3.74,0.05,403.92,383.72,97,1
978,2024-10-04,2024,10,Q4,Costa,Autoservicios,Chorizos,Chorizo Ahumado 400g,42,4.37,0.05,183.54,174.36,56,0
950,2024-10-05,2024,10,Q4,Costa,Food Service,Tocino,Tocino Laminado 200g,99,2.7,0.0,267.3,267.3,97,1
988,2024-10-05,2024,10,Q4,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,61,3.07,0.0,187.27,187.27,56,1
989,2024-10-07,2024,10,Q4,Costa,Food Service,Mortadelas,Mortadela Light 400g,95,3.33,0.0,316.35,316.35,97,0
961,2024-10-08,2024,10,Q4,Costa,Autoservicios,Salchichas,Salchicha Frankfurter 400g,60,3.02,0.1,181.2,163.08,56,1
960,2024-10-08,2024,10,Q4,Costa,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,84,4.68,0.0,393.12,393.12,81,1
947,2024-10-08,2024,10,Q4,Oriente,Autoservicios,Salchichas,Salchicha Cocktail 250g,48,1.92,0.1,92.16,82.94,56,0
951,2024-10-10,2024,10,Q4,Costa,Supermercados,Tocino,Tocino Ahumado 250g,126,3.07,0.1,386.82,348.14,129,0
977,2024-10-10,2024,10,Q4,Costa,Food Service,Jamones,Jamón Pollo 400g,92,3.95,0.0,363.4,363.4,97,0
968,2024-10-10,2024,10,Q4,Costa,Supermercados,Mortadelas,Mortadela Especial 300g,152,2.86,0.0,434.72,434.72,129,1
972,2024-10-11,2024,10,Q4,Sierra,Autoservicios,Jamones,Jamón Ahumado 300g,52,3.64,0.0,189.28,189.28,56,0
959,2024-10-12,2024,10,Q4,Sierra,Supermercados,Tocino,Tocino Laminado 200g,136,2.7,0.05,367.2,348.84,129,1
983,2024-10-12,2024,10,Q4,Sierra,Supermercados,Jamones,Jamón Familiar 500g,117,4.26,0.0,498.42,498.42,129,0
975,2024-10-13,2024,10,Q4,Sierra,Food Service,Tocino,Tocino Ahumado 250g,92,3.07,0.0,282.44,282.44,97,0
987,2024-10-13,2024,10,Q4,Sierra,Food Service,Salchichas,Salchicha Frankfurter 400g,111,3.02,0.0,335.22,335.22,97,1
974,2024-10-13,2024,10,Q4,Costa,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,75,3.74,0.0,280.5,280.5,81,0
964,2024-10-13,2024,10,Q4,Costa,Supermercados,Nuggets,Nuggets Res 400g,138,5.62,0.05,775.56,736.78,129,1
948,2024-10-13,2024,10,Q4,Costa,Food Service,Nuggets,Nuggets Pollo 500g,90,5.3,0.0,477.0,477.0,97,0
946,2024-10-13,2024,10,Q4,Galápagos,Food Service,Mortadelas,Mortadela Bologna 500g,86,3.74,0.05,321.64,305.56,97,0
963,2024-10-14,2024,10,Q4,Oriente,Canal Tradicional,Mortadelas,Mortadela Especial 300g,82,2.86,0.1,234.52,211.07,81,1
967,2024-10-15,2024,10,Q4,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,75,5.3,0.0,397.5,397.5,81,0
965,2024-10-15,2024,10,Q4,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,56,3.07,0.0,171.92,171.92,56,1
971,2024-10-15,2024,10,Q4,Sierra,Canal Tradicional,Mortadelas,Mortadela Especial 300g,82,2.86,0.0,234.52,234.52,81,1
962,2024-10-15,2024,10,Q4,Sierra,Food Service,Jamones,Jamón Familiar 500g,110,4.26,0.0,468.6,468.6,97,1
980,2024-10-16,2024,10,Q4,Sierra,Food Service,Tocino,Tocino Ahumado 250g,104,3.07,0.05,319.28,303.32,97,1
982,2024-10-18,2024,10,Q4,Sierra,Supermercados,Tocino,Tocino Laminado 200g,135,2.7,0.05,364.5,346.27,129,1
953,2024-10-18,2024,10,Q4,Costa,Food Service,Jamones,Jamón Ahumado 300g,85,3.64,0.0,309.4,309.4,97,0
949,2024-10-19,2024,10,Q4,Sierra,Autoservicios,Nuggets,Nuggets Pollo 500g,56,5.3,0.0,296.8,296.8,56,1
985,2024-10-20,2024,10,Q4,Costa,Canal Tradicional,Jamones,Jamón Familiar 500g,80,4.26,0.05,340.8,323.76,81,0
957,2024-10-20,2024,10,Q4,Costa,Supermercados,Tocino,Tocino Laminado 200g,134,2.7,0.05,361.8,343.71,129,1
969,2024-10-21,2024,10,Q4,Sierra,Supermercados,Tocino,Tocino Ahumado 250g,129,3.07,0.0,396.03,396.03,129,1
990,2024-10-21,2024,10,Q4,Sierra,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,81,1.92,0.05,155.52,147.74,81,1
958,2024-10-23,2024,10,Q4,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,135,5.3,0.0,715.5,715.5,129,1
970,2024-10-23,2024,10,Q4,Sierra,Autoservicios,Salchichas,Salchicha Vienesa 500g,48,3.38,0.05,162.24,154.13,56,0
986,2024-10-24,2024,10,Q4,Sierra,Autoservicios,Tocino,Tocino Ahumado 250g,50,3.07,0.1,153.5,138.15,56,0
966,2024-10-24,2024,10,Q4,Sierra,Food Service,Jamones,Jamón Pollo 400g,111,3.95,0.0,438.45,438.45,97,1
954,2024-10-25,2024,10,Q4,Oriente,Supermercados,Mortadelas,Mortadela Bologna 500g,148,3.74,0.05,553.52,525.84,129,1
952,2024-10-25,2024,10,Q4,Sierra,Food Service,Jamones,Jamón Ahumado 300g,100,3.64,0.1,364.0,327.6,97,1
955,2024-10-27,2024,10,Q4,Costa,Food Service,Chorizos,Chorizo Ahumado 400g,96,4.37,0.0,419.52,419.52,97,0
976,2024-10-28,2024,10,Q4,Costa,Supermercados,Mortadelas,Mortadela Light 400g,105,3.33,0.1,349.65,314.69,129,0
1004,2024-11-01,2024,11,Q4,Oriente,Autoservicios,Salchichas,Salchicha Vienesa 500g,63,3.38,0.0,212.94,212.94,68,0
994,2024-11-01,2024,11,Q4,Oriente,Supermercados,Mortadelas,Mortadela Bologna 500g,144,3.74,0.0,538.56,538.56,155,0
